Flow Duration,Total Fwd Packets,Total Backward Packets,Flow Bytes/s,Flow Packets/s,SYN Flag Count,ACK Flag Count,Average Packet Size,Packet Length Std,Destination Port,Source IP,Label
1195269.4220225485,7,9,5476.614135919025,16.33456472128252,1,7,715.4937190009264,60.28822547151381,443,181.14.140.100,BENIGN
2512335.60046471,9,35,6190.307244830422,26.53598034074105,1,19,846.7919734821728,226.79317736313746,80,34.141.117.54,BENIGN
399842.18646376143,33,34,1590.0377230063054,21.399569201751934,1,29,418.84000483693103,251.6536624242606,443,87.127.144.185,BENIGN
19195.70098743295,29,21,2041.3886348733722,332.8839877685956,7,20,70.71877834947507,1345.6731923431894,22,59.244.168.182,SSH-Patator
2068.970984469657,2,2,2752.05182067308,3691.835858807031,1,0,45.672414433761006,1572.2013481063811,5381,95.200.230.73,PortScan
61341.63772536416,35,17,18574.45690869471,32.572352755153545,1,3,1145.1086730528834,3401.373188266589,443,157.122.205.127,Web Attack – SQL Injection
1852812.5025608982,31,11,2735.7194323580316,37.84838006413057,1,5,587.7808222803367,264.223587431617,53,172.167.125.169,BENIGN
26760.9957686308,20,16,3918.409041532958,126.40360878657421,2,21,69.70642413244056,2037.2212401296958,21,102.59.21.214,FTP-Patator
18674.06636780503,49,57,2220.2353903492854,113.4305586303722,2,16,1313.3448768953053,2320.4241444545696,443,195.82.104.53,Web Attack – XSS
18482.533990831253,15,14,3529.3724374259664,159.9793119242272,8,14,65.62457034631875,1736.0751376826147,22,55.148.18.233,FTP-Patator
1343988.8868526225,35,16,5361.778536010913,26.282732249558013,0,23,889.2692708333768,153.14912885036466,80,49.14.148.247,BENIGN
722705.6521034789,28,10,7678.8878185268995,33.158130240583276,0,30,243.30874261210545,30.00073388239004,443,27.21.103.70,BENIGN
5024.216165688092,13214,7,8355787.322150792,47868.8406068652,12789,2,61.11421515950958,1666.821564965399,443,69.38.223.44,BENIGN
71372.55738507131,54,45,14688.697930023325,56.03210072875212,2,19,620.5531881847188,3467.105486476712,443,153.102.51.235,Web Attack – SQL Injection
174257.02150199164,29,38,6917.675499222345,10.588839792605262,2,11,213.56664459001234,105.11750956312909,443,116.90.114.138,BENIGN
2814441.648804042,7,8,3569.8118264959144,23.275848718706474,2,17,399.4404356860389,154.4005593360811,443,215.209.11.217,BENIGN
902997.782402179,37,26,3186.5641301776814,27.298503030031352,0,27,241.63553841950971,272.51772674404407,80,43.125.5.96,BENIGN
5326.405538306314,19198,13,871202.0827123723,44271.18616471201,9869,1,44.436427384132344,3873.466280743893,80,130.247.45.248,BENIGN
1146.9724088361127,4,0,321.1615239385054,4037.8836187006746,3,1,60.83038886783598,4044.612847610587,3395,55.173.68.95,PortScan
2060.3934068147655,1,0,2760.889254364193,4060.28040829936,3,0,55.93753240220792,2262.934668695303,47395,59.94.71.46,PortScan
1739102.396037813,29,12,397.23613523858785,9.248846841418029,0,14,646.2992425275404,234.48373677355366,443,218.211.13.232,BENIGN
1130348.9945481517,15,11,1831.5279706375104,32.26117549729054,2,23,741.5892486898282,208.42916004686379,53,79.226.31.148,BENIGN
1372972.8150841836,6,28,5548.043982965941,22.681030996095217,1,18,711.1744875988888,40.85624141126962,443,62.89.58.197,BENIGN
1551290.8330592767,33,10,7133.255625178261,15.742461709854773,2,28,311.6863048106336,265.84259697211394,443,30.239.219.25,BENIGN
229877.59367895144,23,28,3806.914274404965,17.107607898175274,1,29,369.35886638906675,289.916418105774,8080,35.39.248.176,BENIGN
1639029.440860363,26,14,7774.099906635176,23.31488892091602,2,16,881.4208724429961,25.15301440188692,8080,194.237.153.151,BENIGN
2933940.707582245,35,24,3557.2031976897947,11.54843386510583,2,26,272.7007632403903,180.61738874430287,22,181.73.208.18,BENIGN
191.78574898624353,2,0,1284.883579807456,3932.403653684681,2,1,64.03939259917789,4974.149207715916,38180,130.216.222.240,PortScan
1694678.3094207484,9,13,4235.62807289832,6.012429654534268,2,19,715.8498945875416,37.402492655702936,8080,67.137.137.119,BENIGN
594071.3273821283,15,38,3333.19193647801,15.438604184572888,1,6,813.2082953177793,273.002410474194,443,165.66.255.251,BENIGN
880242.3879663498,30,26,2856.141696570903,27.552593092660086,1,13,390.8860035786002,43.590538715554366,80,5.132.70.164,BENIGN
1952.0497852214962,2,1,1010.1333706976034,1282.9925203551727,1,1,44.234705603561395,4314.650336204258,5078,94.60.181.195,PortScan
1458551.836505704,35,2,6990.469288253582,39.75398815698966,2,14,210.95121342311447,215.67357815421474,80,107.245.145.154,BENIGN
1885306.6228066336,40,23,2134.716271234247,25.512118727900585,0,7,850.3023586489861,237.09516201415408,443,186.223.251.182,BENIGN
2273218.3342065085,33,3,1559.1145624172082,16.39269915304284,2,30,279.5452903741227,48.97275020876833,22,87.60.119.97,BENIGN
2452390.692483365,5,4,515.6511275522765,2.3252195344151607,2,9,218.87988766584922,796.7108797828089,6667,4.8.41.25,Bot
2535099.4997428088,14,24,1625.0029209775696,8.101061344538088,0,3,561.2294323979845,112.1805389981022,22,86.85.144.199,BENIGN
19366.13727751935,17,23,1501.771148308347,130.63474584692312,8,10,197.2902454648995,1123.2285091800775,22,105.82.97.154,SSH-Patator
1876.039430591925,3600,8,6732103.484168966,38956.554500676466,7901,4,44.492784563404314,2909.9914873938014,443,14.54.234.186,BENIGN
952259.6705254128,13,36,1086.2667138664247,11.417592467897924,0,15,780.003038613085,122.59115645303224,8080,205.226.62.148,BENIGN
28024.60010119164,41,48,8461.317325461234,115.55844934457178,2,4,799.1618412909565,1800.3535492642854,443,157.25.168.8,Web Attack – SQL Injection
584644.2568291158,23,19,1372.2188355991718,38.776289832356255,2,1,218.66826267163881,185.8650765920047,53,22.215.56.140,BENIGN
680565.726358421,25,33,815.0652857912589,25.11269788792943,1,29,768.7824551446881,290.4714966075743,53,38.61.144.104,BENIGN
2333307.112983143,19,19,5563.982812412827,17.14076134354118,1,6,778.5256085558433,264.7906797429978,443,4.29.204.58,BENIGN
2473.975730923236,3303,9,4241402.895798574,46566.63238389816,3505,1,83.39738709945468,3323.6154431764094,443,164.197.217.11,DoS Hulk
2222855.405103451,3,26,6958.908550086653,9.442762165496907,1,1,595.2987068299008,53.11516144431711,8080,181.198.242.235,BENIGN
1818659.883959933,31,15,4899.193379784817,24.47094442173656,1,13,418.25612976730133,188.54550445124326,22,176.90.194.48,BENIGN
2105798.3297050744,32,11,7268.949450540102,39.395980322867615,1,9,297.7999423813162,36.41762047606339,443,170.253.0.80,BENIGN
10031.953066109949,13,19,2797.548302747183,209.9674200778966,3,14,148.43505876562378,2451.7263752028857,21,169.225.233.178,FTP-Patator
847296.6025630455,28,8,3975.1673895597046,13.49791793647964,1,29,513.0184487719051,264.12069342103206,22,62.138.131.181,BENIGN
1111504.271143829,26,38,2751.662746300188,23.270406336802615,2,4,436.46775660690776,47.60567050184322,8080,101.192.230.115,BENIGN
1230218.0991366825,6,34,5940.218902450177,10.01751851709107,0,1,535.4976315693732,236.1417698880342,443,23.224.125.177,BENIGN
2023573.8487079467,26,3,3323.721066118149,34.08139862374386,0,23,273.30886485780445,250.0158466815271,443,213.115.34.32,BENIGN
440096.2780905402,27,28,6215.165777528217,4.237143875206048,0,26,477.4577008236027,189.50100038773041,443,153.1.178.60,BENIGN
887020.7068909674,21,3,1148.285892212906,33.93052051410592,0,26,530.1293687116952,284.4707274481418,22,115.104.39.219,BENIGN
2468203.1453698985,39,4,4407.441853441718,9.261828195654122,1,27,861.7016317007124,141.417092168635,80,174.149.207.22,BENIGN
2728405.3179210788,16,29,6993.197434276361,5.368085573794952,2,28,408.0998883854747,62.50414370703372,443,136.230.255.72,BENIGN
425357.2888080581,37,40,7862.840480174374,21.664643316212487,1,28,327.1825257479194,77.05118948239448,80,165.30.71.38,BENIGN
2971071.721493687,27,7,6827.972629890142,34.697367148880474,1,20,464.7174167122109,191.72773845771883,22,128.120.148.242,BENIGN
234264.41916004778,21,31,2760.24709285651,36.08386066557593,1,13,495.5630747241139,97.46491331261439,443,102.62.95.107,BENIGN
575745.608533055,6,27,4273.116917004874,32.374174492732365,1,5,677.7648469041618,106.00424466807614,443,82.232.170.61,BENIGN
77560.32528774277,42,19,12558.877973651372,197.88551265148783,3,31,1142.088212174553,1816.6755607186212,443,132.196.240.47,Web Attack – SQL Injection
2071583.1944133195,28,21,7151.626913370058,28.140821584073148,2,1,305.4781590146653,62.52901245886947,443,116.113.156.63,BENIGN
1696687.4982292668,22,32,1844.2598627179575,39.10988815747395,2,20,437.40130964081595,97.43497810956194,80,146.105.129.38,BENIGN
726257.5140167252,19,2,521.7208206668189,27.721282317129194,1,13,567.7871074536031,56.4432776208724,8080,12.200.162.79,BENIGN
2975554.976987598,16,30,7699.261949376757,5.455521535223825,0,20,303.05718607489973,274.2055212015815,8080,93.14.224.159,BENIGN
48166.808547055814,27,5,306.34080050925115,190.10890424845837,4,24,118.02180952170494,1828.2072538735488,22,219.175.204.73,FTP-Patator
1209664.5243112575,40,35,2031.419233051609,25.41670050936146,0,17,613.1316946482484,204.71188851667063,443,119.217.41.197,SSH-Patator
855965.0504460941,17,26,3539.3435267767068,6.659435303548489,0,7,473.71050170163835,86.17950514556784,443,93.229.60.143,BENIGN
632377.040462234,14,20,5514.2358382845105,37.77241856906869,2,7,498.6943625230214,159.09999838675083,443,111.176.94.139,PortScan
2363033.207108171,4,27,5977.49825000405,30.28944586408348,1,1,321.78905878544873,86.38091338884801,53,194.87.60.70,BENIGN
388551.15736862604,15,17,1563.9634418512526,22.829088101423437,0,28,622.8775514731444,50.392710429365195,53,115.196.140.134,BENIGN
1503634.3337835388,26,6,6922.8222566987715,16.537914287113487,2,30,709.6512131102506,186.53829061199028,443,204.204.48.116,BENIGN
2559739.7872402496,29,40,1950.2086401342951,23.78162546407427,2,19,203.2083093575706,172.10474750965074,443,75.210.80.73,BENIGN
1777468.5415210149,24,26,3227.3374810762184,11.566022962769022,1,10,810.0092158106628,165.97223449474836,443,146.2.158.35,BENIGN
2445760.13106448,37,20,7117.104043925711,21.509739279582607,1,8,577.2186862635363,72.03611171212822,80,205.120.40.158,BENIGN
6818.547796164954,18,22,18906.69467621661,236.36631767982823,3,22,542.3173073494838,1797.2977228111768,443,97.12.0.251,Web Attack – XSS
2566027.684330728,35,34,2791.1531971178206,6.097086169482378,2,12,486.1951798889839,60.28296191716886,22,186.69.175.150,BENIGN
1400977.8835125421,34,24,7841.356085654715,21.923591289436004,2,1,851.315318583088,127.67706340760823,80,148.202.145.24,BENIGN
1888843.3318237453,35,10,1498.6789640164816,3.053090699701704,2,29,644.6268210189216,118.71469132650176,8080,116.163.105.5,BENIGN
1674984.1337188978,14,4,4322.848699636208,30.245304335493657,0,7,777.6378036614103,41.330931097707456,443,143.119.116.216,BENIGN
2862213.3696029894,26,32,7787.762803947504,10.551204507795363,1,14,458.87151774430043,170.80749620817997,80,211.103.76.242,BENIGN
2878088.279424352,35,34,5170.311761486967,28.59627179015733,0,24,823.8323955521095,149.91578957488224,443,209.246.74.136,BENIGN
2109950.774751401,38,25,4606.625403997478,6.585108407626985,0,21,584.7408115610939,234.07727839676735,443,220.198.16.139,BENIGN
29501.489543108048,15,6,3787.9350683918565,305.2541462395409,9,23,119.83473667398458,1922.0345562882478,22,74.29.239.109,FTP-Patator
55491.864340943896,11,38,6650.666156138438,282.8286579619106,3,8,494.09796124787795,1375.4131132306252,443,36.92.203.136,Web Attack – SQL Injection
2477931.8523480375,29,26,4750.569338203738,25.729806807849982,2,13,605.9248417151057,184.71553306927527,80,27.126.73.167,BENIGN
1382266.582739661,8,9,150.8080735828818,0.5108403388748912,1,3,82.34868130688547,634.4190890252348,8443,70.252.91.203,Bot
1366201.1261534262,8,6,792.2410399542608,7.934241139424309,0,4,118.11046919648743,1462.477446116497,443,178.201.243.135,Bot
21508.158924675703,15,13,3388.653357900432,246.54204121188934,2,20,161.07926280576143,1733.5358333618565,22,57.197.68.249,FTP-Patator
795205.0482459307,25,9,3487.8315286091997,10.141294085360629,2,30,772.4545594595447,107.42229266045219,80,176.143.231.37,BENIGN
55620.83615101915,52,36,19439.630690539543,211.42150689308224,0,30,675.7813391368086,2646.1590539654117,443,92.21.115.115,Web Attack – XSS
68548.11582505153,19,27,6617.7014157987405,39.58598010699695,2,15,723.3565245717676,75.14747519073885,22,62.247.55.168,BENIGN
7873.795485982322,6631,9,7636511.829816608,40319.33353249409,6845,0,75.34962489175699,2256.5461223147254,80,104.17.75.180,DDoS
110993.54676242065,13,4,7669.71034851039,25.505959013978863,0,10,258.8347929040494,243.5625676702181,443,168.215.167.133,BENIGN
1863055.816688982,35,9,7937.206508286484,22.668926858264033,1,4,269.0674677645479,113.05745162869255,80,13.152.120.194,BENIGN
2699531.4269924727,39,37,3848.335136639085,36.65000753193566,2,23,688.1869042811678,216.0681530994358,53,5.72.251.120,BENIGN
2314179.4552072133,15,15,3666.3991652741934,6.683679366934499,0,21,301.6488554624021,86.28388583986614,443,27.176.178.180,BENIGN
1319360.8154743651,13,21,255.052619035417,6.03690541928762,2,28,224.1236726040645,46.87818639684663,22,45.19.255.100,BENIGN
233465.5340324368,33,37,4254.022862162143,21.80205230222606,2,23,308.9132014484759,99.02147128998182,53,41.241.151.171,BENIGN
1496466.566425386,21,24,6316.462187378395,15.090527246118118,2,14,661.6303512832777,122.08958915682139,80,206.249.82.54,BENIGN
93168.66388523187,27,45,1253.4357374029705,25.45923360108592,3,37,1155.4878942045284,1728.1805008913836,443,34.137.11.222,Web Attack – SQL Injection
1435499.9503569223,39,37,1001.7519178556394,4.8000427163827855,0,27,557.0019031354697,257.13358887057325,443,187.142.200.139,BENIGN
233166.10156738153,15,10,1679.5931103331504,1.1036682095714272,1,3,401.9725668095263,264.0109612272395,8080,120.31.56.56,BENIGN
1106556.7518142145,26,5,1400.4011631460019,36.41453209315903,2,23,711.5340802653957,150.05462954552402,443,27.202.66.160,BENIGN
378596.2754046511,24,16,5365.6514334592985,2.020271589205085,1,29,770.1965043160618,210.87421157690838,80,99.137.224.233,BENIGN
1616250.1927640028,8,20,5545.655888086293,15.006982864426735,0,3,870.7000935493732,29.7013529037401,443,137.7.44.191,BENIGN
1124360.2618870498,22,29,2136.6151351010517,21.814204172564935,2,30,517.1757481379466,97.53324198670701,443,46.236.192.65,Web Attack – XSS
747362.4156012408,33,19,7627.785537482907,19.021586388950478,1,6,244.37125966587286,84.34951267971478,443,106.0.135.171,BENIGN
8743.542351594386,14,57,15812.350908894992,80.1549158026271,4,33,819.1739780914486,2544.864437229755,443,85.103.237.170,Web Attack – XSS
89417.04345758495,22,8,7702.429820499581,34.356286647527355,0,13,586.8589125713851,194.77856251076264,443,37.214.195.206,BENIGN
1518335.3916139142,39,24,5912.2305813832645,32.347948640380835,0,10,795.19684815528,179.2817784492937,80,72.112.195.34,BENIGN
55123.697341810184,16,5,1597.5277448377492,152.22293594527233,1,22,404.46342065678584,2744.212333525364,443,107.230.94.229,Web Attack – SQL Injection
1391202.9748663781,5,22,6507.004688520933,13.70336037327292,2,19,692.318948809755,40.81412908447473,53,163.93.138.121,BENIGN
2155.0989811728427,3,1,2681.776858224785,2847.0706333272456,1,1,57.40848728213261,2790.8274714228573,37653,111.124.232.218,PortScan
2071881.4756407985,12,13,7794.961755989866,15.508948294050839,1,19,262.59557299753556,168.15648031150565,443,179.220.221.94,BENIGN
2413121.058852864,14,39,4079.720935011914,32.29983412298051,1,12,305.78238969964394,140.9735382920676,8080,1.152.186.135,BENIGN
850296.2518072766,12,2,3288.318229208,25.284541257533785,2,24,201.03942880802788,223.23217490362674,443,35.148.134.44,BENIGN
444059.54480067553,26,17,6752.348129145447,1.7300313282756115,2,29,830.9620779844324,298.2856596656453,8080,162.38.132.30,BENIGN
2944829.257260928,33,37,4152.271500512166,12.204278718041026,1,5,671.8433585987543,145.81700081041689,443,14.42.173.186,BENIGN
2385171.0100969304,12,7,1460.2365761990702,4.828106433000723,0,9,288.71315220631493,1793.4942390531926,443,135.66.120.85,Bot
2439297.05616057,34,4,2990.4128405291913,12.446007261052308,2,4,694.0169239808033,195.90789563694503,22,196.7.182.189,BENIGN
1193569.5733266203,8,40,4527.962015613312,32.35279331651938,1,24,282.66474286658934,114.09611942444603,443,149.122.226.250,BENIGN
29140.899970316943,29,27,1669.2580631434353,355.7552362296882,2,7,69.6799058477917,1570.6067980778848,21,71.10.186.211,SSH-Patator
911691.6879935398,9,4,518.6095033919858,4.777573215677648,0,8,147.90963100043075,1772.473436050334,8443,165.232.102.237,Bot
1967868.5150077092,35,39,4257.361077351057,30.755468143697595,2,9,543.5573887587173,224.7090026025925,443,40.162.226.39,BENIGN
175261.72105888766,40,35,5713.7806333261215,14.615371026059446,1,17,311.32241092524487,213.1292435148112,53,147.106.195.100,BENIGN
792650.4233445128,34,27,7894.022951076567,39.03334391824938,1,5,868.7103441375593,99.21029581442498,22,35.128.87.116,BENIGN
71670.65906946377,2,7,7507.347830784506,10.420869313197112,2,10,510.00480778440874,99.3670346171622,22,198.120.230.222,BENIGN
904079.061342557,2,14,6776.629956024888,3.3453053977288225,1,11,419.64952025784,200.3080611554769,22,5.29.230.155,BENIGN
2618344.477644471,7,29,6946.384059308217,19.47665217729249,1,3,466.40314418647125,210.6050426936167,8080,145.4.193.251,BENIGN
762554.8434051756,13,13,3478.303862119481,18.34894804812629,0,14,326.96336467615293,105.42428068373022,53,91.49.84.98,BENIGN
9261.212939547586,7048,14,5136015.460124731,49922.302008785686,1042,1,116.71629886169355,3442.0839183588655,443,148.16.184.125,DoS Hulk
112106.80900228003,40,24,7956.76831060621,2.6676539037573757,1,21,272.82659192848564,170.6207898927961,443,161.250.186.71,BENIGN
2734751.334253407,15,13,557.0000899293875,7.348360463079385,0,4,130.2375838929879,1099.3562011599392,8443,34.141.224.150,Bot
102.69999205677117,2,1,2941.6043568716786,4427.860826583341,3,0,47.554069253871994,2446.9978459672484,36187,167.87.189.221,PortScan
615549.1062898975,8,24,2761.2489083751884,2.6657296867297915,1,20,271.25412364928036,148.14378752907925,80,158.36.206.92,BENIGN
1771853.9132696444,6,32,1136.2582629954404,37.77252033747529,2,12,807.281098999506,253.04552702853374,443,114.106.145.169,BENIGN
4491.512474998144,9,11,1752.915513945979,334.413420428855,1,13,167.00537977085173,1915.20918540574,22,76.240.13.252,FTP-Patator
1403196.0958088469,4,4,420.2086415560461,3.3835095545576745,2,6,269.59769866751014,864.7958179494706,8443,134.105.238.48,Bot
1894969.1003318776,11,36,1312.7800002121064,3.669463368724403,1,16,374.27112648487616,38.78820791673242,80,38.194.159.242,BENIGN
1906949.5888157268,34,14,2695.215197838716,29.546142270809366,0,26,585.3606917246462,36.829669729860896,443,215.2.74.31,BENIGN
13362.56796074433,10883,16,2859179.511811333,18702.179557427342,1048,4,77.96841631409745,1985.6562517851933,80,118.5.210.239,DoS Hulk
895568.8625325313,2,14,3792.0370787376532,12.364970629338615,2,23,800.258927258724,267.4278098009619,443,184.64.127.55,BENIGN
852048.7085017817,12,18,324.0963080834224,6.113956292675994,2,17,420.16797108241576,206.33148314308897,53,86.177.144.100,BENIGN
35522.25083611563,5,13,6356.917749089281,115.32287502168607,4,22,827.0524875898068,3094.6664171530765,443,180.167.162.73,Web Attack – XSS
4130440.9877000623,6,8,471.1770619769578,4.556205227264977,0,2,140.7519142547343,1118.2661342597712,6667,23.104.193.243,Bot
133185.85516617002,23,23,2326.8077679488392,27.31983194090208,1,11,447.827258220644,63.72415247060212,53,45.253.7.13,BENIGN
1771444.6091203948,33,12,6072.0250864294685,31.6017363756816,0,23,597.0054775112935,109.13391784786397,22,129.240.206.25,BENIGN
2990745.498253881,22,29,998.0507411443732,8.54339218551712,1,8,278.3897374199851,33.37845177440164,22,114.204.249.250,BENIGN
15389.64226449908,14352,7,7590564.9111810485,7755.168900422781,5567,4,107.21487054799073,2635.0426543399517,80,38.31.20.127,DoS GoldenEye
15572.765827742478,17107,3,1956354.6028895492,35423.114877325206,16450,1,99.35261819655635,3258.439952699554,80,169.188.104.58,DDoS
1273686.1085798147,20,6,3878.4818303728593,13.613306855266973,0,21,883.3173012293238,49.04529390661662,443,74.141.214.220,BENIGN
1165844.6860836658,28,9,6790.615629505816,36.4701359793831,0,26,294.5036544461418,123.38476728349356,53,8.99.60.124,BENIGN
2605686.4512760905,23,19,621.488971450121,9.951404700076253,1,20,508.3509044895631,158.4816497760038,80,71.138.132.192,BENIGN
2871142.261849786,15,24,2706.6161996929636,39.02500958098898,0,29,757.9642786756547,187.2664638396501,443,37.102.50.217,BENIGN
1124479.3643258172,2,33,4433.928096716509,25.545028914733983,1,18,539.2667083748715,150.54179856229672,443,150.62.206.153,BENIGN
1606321.1167311142,12,16,2222.8858955439555,23.81599968572605,2,26,843.9724401394374,71.94222366701669,8080,162.186.27.242,BENIGN
48070.512996376485,13,19,3014.7980788810337,199.30996815495126,4,8,174.94233691314423,2292.2669169812816,21,114.217.209.123,SSH-Patator
18704.495637021177,2055,15,7191167.842310269,30193.712466054698,16438,1,118.92730126528924,1084.5193877475583,443,48.120.182.75,DoS GoldenEye
14799.098469797736,11,39,5470.8397519843775,190.2359413188162,0,38,1056.156422552241,1684.8829038396389,443,60.98.102.132,Web Attack – XSS
1922295.6108617135,31,15,818.5658789783826,8.16191771673699,0,8,425.61997368663265,161.0676495348476,443,195.39.113.213,BENIGN
701807.378070102,8,6,324.2590306770506,1.8250127163563934,0,9,261.3758087321511,1513.7478488388754,8443,191.212.158.250,Bot
1879278.6653914612,10,23,6274.744485614833,13.338807151909856,0,5,424.469704876827,258.4375563245675,53,164.204.2.143,BENIGN
1607917.7444526993,34,10,1500.8844363324763,4.547205955795051,1,25,857.218652585851,44.79603821291091,443,140.178.65.135,BENIGN
